entity_id,entity_type,country,doc_type,doc_verified,num_bank_accounts,txn_volume_monthly,has_pep_link,has_sanction_link,adverse_media_hits,years_in_business,ownership_transparency,txn_volume_log,high_risk_country,risk_score,risk_category,alert_flag
ENT302498,Partnership,Switzerland,Passport,1,1,45200.0,0,0,1,23,Medium,10.718874489469398,0,8,Low,0
ENT302499,Individual,UK,Aadhaar,1,7,503000.0,1,0,0,4,High,13.12834743715147,0,15,Low,1
ENT302500,Individual,UK,Voter ID,1,7,108300.0,0,0,0,9,Low,11.592669666556795,0,6,Low,0
ENT302501,Individual,Mauritius,PAN,1,4,298300.0,0,0,0,16,High,12.60585832282709,1,12,Low,0
ENT302502,Individual,Panama,Aadhaar,1,1,17600.0,0,0,0,17,High,9.77571099759397,1,12,Low,0
ENT302503,Partnership,UK,Driving License,1,6,30500.0,0,0,0,6,High,10.32551474894327,0,0,Low,0
ENT302504,Individual,Cyprus,Aadhaar,1,4,359400.0,0,0,0,6,Low,12.792194035742861,1,18,Low,0
ENT302505,Trust,UAE,Passport,1,5,45900.0,0,0,0,25,Medium,10.734242182303689,0,0,Low,0
ENT302506,Corporate,Hong Kong,Voter ID,1,3,23200.0,0,0,0,12,High,10.05195066017375,0,0,Low,0
ENT302507,Corporate,Singapore,Voter ID,1,5,21200.0,0,1,1,15,Medium,9.961803629358965,0,48,High,1
ENT302508,Individual,UAE,PAN,1,7,65700.0,0,0,0,4,High,11.092869425057021,0,0,Low,0
ENT302509,Corporate,BVI,PAN,1,3,46500.0,0,0,0,20,Medium,10.747229096720554,1,12,Low,0
ENT302510,Individual,Cyprus,Aadhaar,1,3,142300.0,0,0,1,8,Medium,11.86569981146014,1,20,Low,0
ENT302511,Individual,India,Aadhaar,1,7,4000.0,0,0,0,4,High,8.294299608857235,0,0,Low,0
ENT302512,Corporate,Singapore,Aadhaar,1,3,65500.0,0,0,0,18,Medium,11.089820688682373,0,0,Low,0
ENT302513,Individual,USA,Passport,1,1,42700.0,0,0,0,23,Low,10.661977618146238,0,6,Low,0
ENT302514,Corporate,Germany,Voter ID,1,5,150000.0,0,0,1,21,High,11.918397239722838,0,8,Low,0
ENT302515,Corporate,Cayman Islands,Aadhaar,1,5,80100.0,0,0,0,3,Medium,11.291043617373028,1,12,Low,0
ENT302516,Individual,UAE,Voter ID,1,5,47000.0,0,0,2,24,Medium,10.757924157061597,0,16,Low,0
ENT302517,Partnership,China,Aadhaar,1,6,111000.0,0,0,0,3,High,11.6172944892629,0,0,Low,0
ENT302518,Individual,China,Aadhaar,1,2,24500.0,0,0,0,5,High,10.106469212026385,0,0,Low,0
ENT302519,Corporate,Seychelles,Driving License,0,2,4600.0,0,0,2,21,Medium,8.434028950155469,1,33,Medium,0
ENT302520,Individual,India,PAN,1,7,122100.0,0,0,1,22,Medium,11.712603850073448,0,8,Low,0
ENT302521,Partnership,Singapore,Aadhaar,0,2,19000.0,0,0,0,18,High,9.852246888342531,0,5,Low,0
ENT302522,Partnership,Panama,Driving License,1,4,67200.0,0,0,1,9,High,11.1154434073529,1,20,Low,0
ENT302523,Corporate,Hong Kong,Passport,1,4,62600.0,0,0,0,23,High,11.044536531401494,0,0,Low,0
ENT302524,Individual,Switzerland,Voter ID,1,1,8700.0,0,0,2,25,High,9.071193240566025,0,16,Low,0
ENT302525,Corporate,USA,Driving License,1,1,123200.0,0,0,0,21,High,11.72157244693173,0,0,Low,0
ENT302526,Corporate,Singapore,Voter ID,1,2,23800.0,0,0,0,18,Low,10.077482875583607,0,6,Low,0
ENT302527,Individual,China,Passport,1,6,45300.0,0,0,0,14,Low,10.721084386282662,0,6,Low,0
ENT302528,Corporate,UK,Driving License,1,7,45800.0,0,0,0,17,High,10.732061203925053,0,0,Low,0
ENT302529,Individual,Hong Kong,Voter ID,1,5,15200.0,0,0,0,9,Medium,9.62911649414402,0,0,Low,0
ENT302530,Corporate,Hong Kong,PAN,1,6,54100.0,0,0,1,20,Low,10.898607948952096,0,14,Low,0
ENT302531,Corporate,Hong Kong,PAN,1,7,11200.0,0,0,0,3,High,9.32375833901174,0,0,Low,0
ENT302532,Partnership,China,Voter ID,1,1,45600.0,0,0,0,29,High,10.727684925086583,0,0,Low,0
ENT302533,Individual,UK,Driving License,1,7,8400.0,1,0,0,12,High,9.036106025364846,0,15,Low,1
ENT302534,Individual,Cyprus,Aadhaar,1,4,155100.0,0,0,3,7,Low,11.951831796597101,1,42,High,1
ENT302535,Partnership,USA,PAN,1,3,378600.0,0,0,1,14,High,12.844238159063961,0,8,Low,0
ENT302536,Corporate,Hong Kong,PAN,1,7,232700.0,0,0,0,11,Medium,12.357509646659748,0,0,Low,0
ENT302537,Corporate,Seychelles,Driving License,1,1,33600.0,0,0,1,24,High,10.422311107413181,1,20,Low,0
ENT302538,Individual,USA,PAN,1,2,44000.0,0,0,0,19,High,10.691967639914864,0,0,Low,0
ENT302539,Individual,China,Voter ID,1,2,37600.0,0,0,1,13,High,10.534785924769006,0,8,Low,0
ENT302540,Corporate,Cyprus,Driving License,1,7,16600.0,0,1,3,26,Medium,9.717218213494077,1,76,Critical,1
ENT302541,Individual,China,Voter ID,1,4,65000.0,0,0,0,24,Medium,11.082157933374816,0,0,Low,0
ENT302542,Individual,UAE,Voter ID,1,5,100800.0,0,0,0,13,Medium,11.520903555205116,0,0,Low,0
ENT302543,Individual,Mauritius,Voter ID,1,7,30900.0,1,0,1,10,High,10.33854382482173,1,35,Medium,1
ENT302544,Individual,China,Passport,1,6,23600.0,0,0,0,20,Medium,10.069044362997353,0,0,Low,0
ENT302545,Individual,UAE,Voter ID,1,2,32900.0,0,0,0,21,High,10.401258331428318,0,0,Low,0
ENT302546,Individual,BVI,PAN,1,5,105000.0,0,0,0,20,High,11.561725152903833,1,12,Low,0
ENT302547,Individual,India,Voter ID,1,3,213900.0,0,0,0,17,High,12.273268570141383,0,0,Low,0
ENT302548,Individual,Cayman Islands,Aadhaar,0,7,118600.0,0,0,0,5,Low,11.68352019721342,1,23,Medium,0
ENT302549,Partnership,India,Driving License,1,7,85800.0,0,0,0,5,High,11.359785940419789,0,0,Low,0
ENT302550,Corporate,Germany,Voter ID,1,6,34300.0,0,0,0,8,High,10.442929787247998,0,0,Low,0
ENT302551,Individual,China,Voter ID,1,6,290500.0,0,0,0,26,High,12.57936229760897,0,0,Low,0
ENT302552,Individual,Cyprus,Aadhaar,1,1,8400.0,0,0,0,20,High,9.036106025364846,1,12,Low,0
ENT302553,Partnership,BVI,Voter ID,1,7,26900.0,1,0,0,1,High,10.199918739620157,1,27,Medium,1
ENT302554,Individual,Mauritius,Passport,1,3,76800.0,0,0,0,4,High,11.248972939884327,1,12,Low,0
ENT302555,Partnership,Cayman Islands,PAN,1,2,284600.0,0,0,0,20,High,12.55884347833516,1,12,Low,0
ENT302556,Individual,UAE,Voter ID,1,6,52500.0,1,0,0,12,High,10.868587496017359,0,15,Low,1
ENT302557,Individual,Cyprus,PAN,1,2,36600.0,0,0,0,25,High,10.50783084142058,1,12,Low,0
ENT302558,Corporate,UK,Aadhaar,1,7,34900.0,1,0,0,26,High,10.460270761075149,0,15,Low,1
ENT302559,Individual,Cyprus,Driving License,1,7,145600.0,0,0,0,3,High,11.888625282853006,1,12,Low,0
ENT302560,Corporate,Germany,Voter ID,1,2,119400.0,0,0,0,13,High,11.690242855114947,0,0,Low,0
ENT302561,Individual,BVI,Passport,1,6,14100.0,0,0,3,22,Medium,9.55400099583723,1,36,Medium,0
ENT302562,Individual,Singapore,PAN,1,2,194900.0,0,0,0,12,High,12.180247016318816,0,0,Low,0
ENT302563,Individual,Cyprus,Driving License,0,2,93900.0,0,0,1,23,High,11.44999631476691,1,25,Medium,0
ENT302564,Individual,Panama,Voter ID,1,4,24100.0,0,0,0,11,Low,10.090008612393838,1,18,Low,0
ENT302565,Partnership,Seychelles,Voter ID,1,7,1110000.0,0,0,0,18,Low,13.919871474189012,1,19,Low,0
ENT302566,Corporate,Seychelles,Voter ID,0,5,65800.0,0,0,0,22,High,11.094390314766315,1,17,Low,0
ENT302567,Corporate,UAE,Passport,1,7,98000.0,0,0,0,18,High,11.49273296168228,0,0,Low,0
ENT302568,Corporate,Cyprus,Aadhaar,1,1,78700.0,0,0,0,19,Medium,11.273411140805074,1,12,Low,0
ENT302569,Corporate,UK,Passport,0,6,12500.0,0,1,0,29,Low,9.433563920090563,0,51,High,1
ENT302570,Individual,China,Aadhaar,1,2,6900.0,0,0,0,2,High,8.839421607620602,0,0,Low,0
ENT302571,Individual,Seychelles,Driving License,1,6,1038100.0,0,0,1,5,Low,13.852903640479207,1,27,Medium,0
ENT302572,Individual,Germany,PAN,1,1,186400.0,0,0,0,25,Medium,12.135655546026104,0,0,Low,0
ENT302573,Individual,Switzerland,Voter ID,1,1,92500.0,1,0,0,5,Medium,11.434974734252892,0,15,Low,1
ENT302574,Corporate,Germany,Driving License,1,4,79700.0,0,0,1,28,Medium,11.286037411751035,0,8,Low,0
ENT302575,Corporate,Cyprus,Passport,1,3,15400.0,0,0,0,13,Low,9.642187721358466,1,18,Low,0
ENT302576,Trust,UAE,Driving License,1,1,95000.0,0,0,0,1,High,11.461642696843066,0,0,Low,0
ENT302577,Individual,UK,Voter ID,1,5,80800.0,0,0,0,15,High,11.299744620670225,0,0,Low,0
ENT302578,Corporate,Panama,Driving License,1,6,9900.0,0,0,0,7,Medium,9.200391041122515,1,12,Low,0
ENT302579,Partnership,Seychelles,Voter ID,0,4,81600.0,0,0,0,14,Low,11.309596795779068,1,23,Medium,0
ENT302580,Individual,Seychelles,PAN,1,5,65600.0,0,0,3,27,High,11.091346218718432,1,36,Medium,0
ENT302581,Corporate,USA,Voter ID,1,2,47700.0,0,0,0,29,Medium,10.77270764101727,0,0,Low,0
ENT302582,Corporate,Cyprus,Aadhaar,1,7,4200.0,0,0,0,13,High,8.343077871169383,1,12,Low,0
ENT302583,Individual,Hong Kong,PAN,1,1,97600.0,0,0,0,4,Low,11.488643018250334,0,6,Low,0
ENT302584,Individual,Cyprus,Passport,1,7,70400.0,0,0,0,16,High,11.161962746590705,1,12,Low,0
ENT302585,Individual,BVI,Driving License,1,1,37500.0,0,0,0,14,High,10.53212287826962,1,12,Low,0
ENT302586,Individual,USA,Passport,1,4,47700.0,0,0,1,21,High,10.77270764101727,0,8,Low,0
ENT302587,Individual,Panama,Voter ID,1,3,134200.0,0,0,0,26,High,11.807093955056784,1,12,Low,0
ENT302588,Individual,Cayman Islands,PAN,1,6,76800.0,1,0,2,8,High,11.248972939884327,1,43,High,1
ENT302589,Corporate,Panama,Passport,1,2,21800.0,0,0,0,20,Low,9.989711119284745,1,18,Low,0
ENT302590,Corporate,Germany,Voter ID,1,6,35800.0,0,0,0,19,Medium,10.485731104959568,0,0,Low,0
ENT302591,Individual,India,Voter ID,1,4,14600.0,0,0,0,7,High,9.588845298501564,0,0,Low,0
ENT302592,Corporate,Germany,Aadhaar,1,2,51400.0,0,0,0,5,High,10.847412906506923,0,0,Low,0
ENT302593,Corporate,Cayman Islands,Driving License,1,2,10000.0,0,0,0,9,Medium,9.210440366976517,1,12,Low,0
ENT302594,Individual,China,Driving License,1,6,25600.0,0,0,0,19,Medium,10.150386692204734,0,0,Low,0
ENT302595,Individual,UK,Aadhaar,1,7,194100.0,0,0,1,28,Medium,12.176133921127343,0,8,Low,0
ENT302596,Corporate,BVI,PAN,1,6,17000.0,0,0,0,24,High,9.741027444837728,1,12,Low,0
ENT302597,Partnership,Mauritius,Driving License,1,2,37400.0,0,0,0,17,High,10.529452721013085,1,12,Low,0
ENT302598,Corporate,UAE,Passport,1,7,385600.0,0,0,0,6,High,12.86255843507616,0,0,Low,0
ENT302599,Corporate,China,Aadhaar,1,4,113800.0,0,0,0,18,Medium,11.642206587981981,0,0,Low,0
ENT302600,Individual,Panama,PAN,1,1,61100.0,0,0,0,19,High,11.020283511637867,1,12,Low,0
ENT302601,Individual,USA,Voter ID,1,1,261700.0,0,0,0,27,High,12.474957909680214,0,0,Low,0
ENT302602,Corporate,Mauritius,Aadhaar,1,5,356600.0,0,0,0,26,High,12.784372788669724,1,12,Low,0
ENT302603,Partnership,Cyprus,Passport,1,5,57300.0,1,0,0,17,High,10.956073354557526,1,27,Medium,1
ENT302604,Individual,UAE,Aadhaar,1,3,152000.0,0,0,0,6,High,11.931642378754141,0,0,Low,0
ENT302605,Individual,BVI,Driving License,1,3,97400.0,0,0,0,25,Medium,11.486591756518374,1,12,Low,0
ENT302606,Individual,Switzerland,Passport,1,3,84400.0,0,0,0,5,Medium,11.34333452885509,0,0,Low,0
ENT302607,Partnership,Cyprus,PAN,1,4,5900.0,0,0,0,14,High,8.682877107057168,1,12,Low,0
ENT302608,Individual,UK,Aadhaar,1,5,55600.0,0,0,0,25,High,10.925956465688445,0,0,Low,0
ENT302609,Corporate,Mauritius,Aadhaar,1,3,262800.0,0,0,0,18,Medium,12.47915237076039,1,12,Low,0
ENT302610,Corporate,Switzerland,PAN,1,5,3100.0,0,0,1,2,High,8.03947991910045,0,8,Low,0
ENT302611,Individual,USA,Passport,1,5,5100.0,0,0,1,10,Medium,8.537191877922927,0,8,Low,0
ENT302612,Corporate,India,Passport,1,7,86600.0,0,0,0,13,High,11.369066641827967,0,0,Low,0
ENT302613,Individual,BVI,Driving License,1,5,678500.0,0,1,0,18,Medium,13.427641232095326,1,52,High,1
ENT302614,Individual,India,Voter ID,1,5,459400.0,0,0,0,7,Medium,13.037678745987051,0,0,Low,0
ENT302615,Individual,Cayman Islands,Voter ID,1,7,395100.0,0,0,0,15,High,12.886896707401087,1,12,Low,0
ENT302616,Individual,Hong Kong,Driving License,1,6,45900.0,0,0,0,17,Low,10.734242182303689,0,6,Low,0
ENT302617,Individual,Switzerland,Driving License,1,3,311000.0,0,0,2,13,High,12.647551406590285,0,16,Low,0
ENT302618,Corporate,Germany,PAN,1,4,333200.0,0,0,1,29,Medium,12.716501190470801,0,8,Low,0
ENT302619,Individual,Mauritius,Driving License,1,3,27300.0,0,0,0,17,High,10.214678610538817,1,12,Low,0
ENT302620,Individual,Germany,Passport,1,6,68500.0,0,0,0,26,High,11.134603622683905,0,0,Low,0
ENT302621,Corporate,China,PAN,1,3,105600.0,0,0,0,24,Medium,11.567423119906431,0,0,Low,0
ENT302622,Individual,Cyprus,Aadhaar,0,5,66200.0,0,0,0,21,Medium,11.10045084755119,1,17,Low,0
ENT302623,Corporate,Cyprus,Passport,1,3,26100.0,0,0,0,13,Medium,10.169728906753061,1,12,Low,0
ENT302624,Corporate,Germany,Aadhaar,1,6,148900.0,0,0,0,28,High,11.91103693456627,0,0,Low,0
ENT302625,Corporate,Germany,Aadhaar,0,3,66400.0,0,0,0,28,High,11.103467395592086,0,5,Low,0
ENT302626,Individual,UK,Driving License,1,6,220600.0,0,0,0,1,High,12.304110918882833,0,0,Low,0
ENT302627,Individual,Panama,Passport,1,1,144500.0,0,0,0,23,Medium,11.881041706925902,1,12,Low,0
ENT302628,Corporate,UAE,Driving License,1,3,36400.0,0,0,0,14,High,10.502351525774941,0,0,Low,0
ENT302629,Corporate,Singapore,Passport,1,2,407300.0,0,0,1,26,High,12.917307748826223,0,8,Low,0
ENT302630,Individual,Germany,Driving License,1,2,51600.0,0,0,2,13,High,10.851296331126829,0,16,Low,0
ENT302631,Corporate,Germany,PAN,1,5,48000.0,0,0,0,21,Low,10.778977123006351,0,6,Low,0
ENT302632,Individual,Cayman Islands,Driving License,1,5,51200.0,1,0,0,7,Medium,10.843514342086866,1,27,Medium,1
ENT302633,Corporate,Cayman Islands,Voter ID,1,4,141700.0,0,0,0,2,Medium,11.86147448281689,1,12,Low,0
ENT302634,Partnership,Cayman Islands,Passport,1,1,159000.0,0,0,0,25,High,11.976665770490767,1,12,Low,0
ENT302635,Individual,Seychelles,Aadhaar,1,2,18500.0,0,0,0,27,Medium,9.825580063659602,1,12,Low,0
ENT302636,Partnership,Panama,Voter ID,1,4,151500.0,0,0,1,16,High,11.928347504569842,1,20,Low,0
ENT302637,Individual,Singapore,PAN,1,5,18700.0,0,0,0,3,Medium,9.83633227734872,0,0,Low,0
ENT302638,Individual,India,Aadhaar,1,6,322900.0,1,0,0,2,Medium,12.685101053675606,0,15,Low,1
ENT302639,Individual,Cyprus,Voter ID,1,7,14900.0,0,0,0,5,High,9.60918360377546,1,12,Low,0
ENT302640,Corporate,India,PAN,1,2,196400.0,0,0,0,4,High,12.187913766539234,0,0,Low,0
ENT302641,Corporate,UAE,Voter ID,1,5,4600.0,0,0,1,3,High,8.434028950155469,0,8,Low,0
ENT302642,Individual,Hong Kong,Voter ID,1,7,180300.0,0,0,1,4,Low,12.10238295548773,0,14,Low,0
ENT302643,Corporate,UK,Voter ID,1,5,259500.0,0,0,0,24,High,12.466515835145202,0,0,Low,0
ENT302644,Corporate,Panama,Voter ID,1,5,21800.0,0,0,0,4,High,9.989711119284745,1,12,Low,0
ENT302645,Corporate,Cayman Islands,Passport,1,2,31900.0,0,0,0,12,Medium,10.370392636243981,1,12,Low,0
ENT302646,Individual,Germany,Aadhaar,1,2,118700.0,0,0,0,14,Medium,11.684363005162105,0,0,Low,0
ENT302647,Partnership,UK,Driving License,1,2,41800.0,0,0,2,9,High,10.640675541671662,0,16,Low,0
ENT302648,Corporate,Switzerland,Voter ID,1,3,34000.0,0,0,0,24,Medium,10.434145214930487,0,0,Low,0
ENT302649,Corporate,Seychelles,PAN,1,4,166100.0,0,0,0,8,Low,12.02035131605286,1,18,Low,0
ENT302650,Individual,UAE,Aadhaar,1,4,12100.0,0,0,3,8,Low,9.401043372798053,0,30,Medium,0
ENT302651,Partnership,Panama,Driving License,1,3,2000.0,0,1,0,25,Medium,7.601402334583733,1,52,High,1
ENT302652,Corporate,Mauritius,Voter ID,1,4,34800.0,0,0,0,12,High,10.457401400981889,1,12,Low,0
ENT302653,Individual,USA,Aadhaar,1,2,56300.0,0,0,0,25,High,10.938467575959383,0,0,Low,0
ENT302654,Individual,Mauritius,Voter ID,1,4,57700.0,0,0,0,12,Medium,10.96302978336854,1,12,Low,0
ENT302655,Individual,China,Passport,1,4,302300.0,0,0,0,26,High,12.619178488734292,0,0,Low,0
ENT302656,Individual,Seychelles,Voter ID,1,4,194300.0,0,0,0,8,Low,12.177163782032679,1,18,Low,0
ENT302657,Individual,USA,Aadhaar,1,6,13700.0,0,0,0,20,High,9.525224101853109,0,0,Low,0
ENT302658,Individual,Seychelles,Passport,1,1,29500.0,0,0,0,7,Medium,10.292179440058462,1,12,Low,0
ENT302659,Individual,China,Voter ID,1,1,8000.0,0,0,0,1,High,8.987321812850125,0,0,Low,0
ENT302660,Individual,Germany,Voter ID,1,7,9400.0,0,0,1,4,Medium,9.148571345578551,0,8,Low,0
ENT302661,Individual,UK,Voter ID,1,6,8000.0,0,0,0,13,Medium,8.987321812850125,0,0,Low,0
ENT302662,Individual,Seychelles,Driving License,1,2,119200.0,0,0,2,9,Medium,11.688566422839942,1,28,Medium,0
ENT302663,Corporate,UAE,PAN,1,7,24000.0,0,0,1,11,High,10.085850775128717,0,8,Low,0
ENT302664,Corporate,Hong Kong,Passport,1,3,176100.0,0,0,1,28,High,12.078812973059884,0,8,Low,0
ENT302665,Corporate,Singapore,Passport,1,5,64900.0,0,0,1,14,Medium,11.080618310893968,0,8,Low,0
ENT302666,Corporate,Singapore,Aadhaar,1,7,64800.0,0,0,0,3,Medium,11.079076314320059,0,0,Low,0
ENT302667,Individual,UK,Passport,1,4,25600.0,0,0,0,1,Medium,10.150386692204734,0,0,Low,0
ENT302668,Corporate,BVI,Aadhaar,0,4,251100.0,0,0,0,19,High,12.433610527614848,1,17,Low,0
ENT302669,Individual,Cyprus,Driving License,1,7,46700.0,0,0,0,17,High,10.751520856703959,1,12,Low,0
ENT302670,Corporate,Switzerland,Driving License,1,3,35100.0,0,0,2,9,High,10.465984899076615,0,16,Low,0
ENT302671,Corporate,USA,Passport,1,1,30900.0,0,0,2,23,High,10.33854382482173,0,16,Low,0
ENT302672,Corporate,Mauritius,Aadhaar,1,1,9800.0,0,0,2,15,High,9.19023970026918,1,28,Medium,0
ENT302673,Individual,Singapore,Driving License,1,3,44300.0,0,0,0,23,High,10.698762529141884,0,0,Low,0
ENT302674,Individual,Seychelles,PAN,1,5,31400.0,0,0,1,4,Medium,10.354595018522993,1,20,Low,0
ENT302675,Individual,Panama,Passport,1,4,8500.0,0,0,2,22,Medium,9.04793908261736,1,28,Medium,0
ENT302676,Corporate,India,PAN,1,3,27900.0,0,0,0,22,Medium,10.236417809461043,0,0,Low,0
ENT302677,Corporate,Mauritius,Driving License,1,4,729700.0,0,0,0,15,High,13.500390140178975,1,12,Low,0
ENT302678,Individual,USA,Aadhaar,0,5,32900.0,0,0,1,8,Medium,10.401258331428318,0,13,Low,0
ENT302679,Individual,India,Voter ID,1,3,144700.0,0,0,0,4,High,11.88242482344573,0,0,Low,0
ENT302680,Individual,Panama,Driving License,1,3,130500.0,0,0,0,3,Medium,11.779136168550774,1,12,Low,0
ENT302681,Corporate,China,PAN,0,4,5400.0,0,0,0,26,High,8.594339400592892,0,5,Low,0
ENT302682,Individual,BVI,Aadhaar,1,4,78800.0,0,0,0,8,Medium,11.274680966120778,1,12,Low,0
ENT302683,Partnership,UAE,PAN,1,4,180800.0,0,0,0,3,High,12.105152257898368,0,0,Low,0
ENT302684,Corporate,India,PAN,1,5,128800.0,1,0,0,20,High,11.766023856597407,0,15,Low,1
ENT302685,Individual,USA,Voter ID,1,4,57300.0,0,0,0,1,Medium,10.956073354557526,0,0,Low,0
ENT302686,Individual,Cyprus,Driving License,1,3,20000.0,0,0,0,19,Medium,9.90353755128617,1,12,Low,0
ENT302687,Corporate,India,Aadhaar,1,5,262200.0,0,0,0,24,High,12.476866664186996,0,0,Low,0
ENT302688,Individual,India,Passport,1,3,35400.0,0,0,0,4,Medium,10.474495347310453,0,0,Low,0
ENT302689,Individual,Germany,PAN,1,2,90900.0,0,0,0,18,High,11.417526281205168,0,0,Low,0
ENT302690,Individual,Switzerland,Passport,1,4,130900.0,0,0,0,2,High,11.782196591288216,0,0,Low,0
ENT302691,Individual,UK,Passport,1,1,98200.0,0,0,0,2,Medium,11.494771677590096,0,0,Low,0
ENT302692,Individual,UK,Aadhaar,1,2,147800.0,1,0,0,15,Low,11.903622053373214,0,21,Medium,1
ENT302693,Partnership,Singapore,Passport,1,3,768700.0,0,0,0,1,High,13.552457356233997,0,0,Low,0
ENT302694,Corporate,Hong Kong,PAN,1,6,670700.0,1,0,0,5,Medium,13.416078713066291,0,15,Low,1
ENT302695,Individual,UAE,Aadhaar,1,6,164000.0,0,0,1,13,High,12.00762780434872,0,8,Low,0
ENT302696,Partnership,BVI,Voter ID,1,1,417800.0,0,0,0,1,High,12.942760521591445,1,12,Low,0
ENT302697,Corporate,BVI,PAN,0,3,33600.0,0,0,0,15,Medium,10.422311107413181,1,17,Low,0
ENT302698,Corporate,USA,PAN,1,3,132600.0,0,0,1,28,High,11.795099898183592,0,8,Low,0
ENT302699,Corporate,Mauritius,Voter ID,1,1,97800.0,0,0,3,15,Medium,11.49069008091951,1,36,Medium,0
ENT302700,Corporate,India,PAN,1,7,14700.0,0,0,0,16,High,9.595670797663967,0,0,Low,0
ENT302701,Corporate,Switzerland,Driving License,1,2,23400.0,0,0,0,26,High,10.060534035475412,0,0,Low,0
ENT302702,Corporate,China,Driving License,1,5,108800.0,0,0,0,4,High,11.597275804538212,0,0,Low,0
ENT302703,Trust,India,Aadhaar,1,3,339400.0,0,0,0,2,High,12.73493757815388,0,0,Low,0
ENT302704,Corporate,China,Driving License,1,6,15300.0,0,0,0,24,High,9.635673464721814,0,0,Low,0
ENT302705,Corporate,Mauritius,Aadhaar,1,3,11800.0,0,0,1,21,High,9.375939552625749,1,20,Low,0
ENT302706,Individual,Cyprus,PAN,1,2,7800.0,0,0,0,20,Low,8.962007209588313,1,18,Low,0
ENT302707,Individual,USA,PAN,1,4,39900.0,0,0,3,26,Medium,10.594156665220533,0,24,Medium,0
ENT302708,Trust,USA,Driving License,1,7,56200.0,0,0,0,19,Medium,10.936689829317784,0,0,Low,0
ENT302709,Individual,Cayman Islands,Passport,1,6,5300.0,0,0,3,27,High,8.575650760987806,1,36,Medium,0
ENT302710,Individual,Hong Kong,Passport,1,7,25400.0,0,0,0,9,Medium,10.142543822310387,0,0,Low,0
ENT302711,Individual,Cayman Islands,Aadhaar,1,3,26300.0,0,0,0,3,High,10.177362240256695,1,12,Low,0
ENT302712,Corporate,India,Voter ID,1,6,74100.0,0,0,0,12,High,11.21318430646977,0,0,Low,0
ENT302713,Individual,China,Passport,1,3,147600.0,0,0,0,23,High,11.902267966193309,0,0,Low,0
ENT302714,Corporate,Seychelles,Passport,1,7,16900.0,0,0,0,7,High,9.735128070758227,1,12,Low,0
ENT302715,Corporate,India,PAN,1,7,26500.0,0,0,1,12,Medium,10.184937747111391,0,8,Low,0
ENT302716,Individual,Germany,Voter ID,1,3,21600.0,0,0,0,12,High,9.980494888896912,0,0,Low,0
ENT302717,Individual,Panama,PAN,1,7,31200.0,0,0,0,9,Medium,10.348205424565993,1,12,Low,0
ENT302718,Corporate,Cayman Islands,PAN,1,4,14300.0,0,0,0,17,Medium,9.568084743872936,1,12,Low,0
ENT302719,Corporate,India,PAN,1,7,9900.0,0,0,3,16,Medium,9.200391041122515,0,24,Medium,0
ENT302720,Corporate,UAE,Voter ID,1,6,47800.0,0,0,0,8,High,10.774801838762809,0,0,Low,0
ENT302721,Corporate,Mauritius,Voter ID,1,3,22600.0,0,0,0,5,High,10.025749432069084,1,12,Low,0
ENT302722,Trust,UK,Voter ID,0,3,92900.0,0,0,0,9,Medium,11.439289689006644,0,5,Low,0
ENT302723,Individual,Germany,Passport,1,6,98400.0,0,0,0,23,High,11.496806245590331,0,0,Low,0
ENT302724,Partnership,Hong Kong,Voter ID,1,6,47600.0,0,0,0,17,Medium,10.7706090484022,0,0,Low,0
ENT302725,Individual,UK,Voter ID,1,4,189700.0,0,0,2,10,Medium,12.153204427390497,0,16,Low,0
ENT302726,Individual,India,Voter ID,0,3,1700.0,0,0,0,4,High,7.438971592395862,0,5,Low,0
ENT302727,Individual,Hong Kong,Voter ID,1,2,35700.0,0,0,1,1,Medium,10.482933978579906,0,8,Low,0
ENT302728,Partnership,Cyprus,Aadhaar,1,2,31800.0,0,0,0,22,High,10.367253014814716,1,12,Low,0
ENT302729,Individual,BVI,Voter ID,1,5,59300.0,0,0,1,27,Medium,10.990381448250039,1,20,Low,0
ENT302730,Partnership,Cyprus,Driving License,1,3,30600.0,0,0,2,3,Low,10.328787967145063,1,34,Medium,0
ENT302731,Individual,Hong Kong,Passport,0,6,22900.0,0,0,0,3,Medium,10.038935856711177,0,5,Low,0
ENT302732,Corporate,Cyprus,Voter ID,1,5,76500.0,0,0,0,3,High,11.245059091624615,1,12,Low,0
ENT302733,Corporate,India,Voter ID,1,6,13000.0,0,0,1,7,High,9.472781556562168,0,8,Low,0
ENT302734,Individual,Cayman Islands,Voter ID,1,4,1629900.0,0,0,0,6,High,14.304029834742108,1,13,Low,0
ENT302735,Individual,India,PAN,1,3,707500.0,0,0,0,28,Low,13.469494321926092,0,6,Low,0
ENT302736,Individual,Cyprus,Aadhaar,1,3,101900.0,0,0,0,16,Medium,11.531757032705352,1,12,Low,0
ENT302737,Individual,USA,PAN,1,5,15400.0,0,0,0,26,Low,9.642187721358466,0,6,Low,0
ENT302738,Individual,India,Voter ID,0,5,91400.0,0,0,0,6,Medium,11.423011698301426,0,5,Low,0
ENT302739,Corporate,USA,Driving License,1,3,123300.0,0,0,1,17,High,11.722383799419628,0,8,Low,0
ENT302740,Corporate,BVI,PAN,1,5,688000.0,0,0,0,3,Medium,13.441545570402797,1,12,Low,0
